INFO 2014-03-01 03:08:47,944 [Thread-26]: 10000/32000000 requests finished: 0.0% complete at 100.8 ops/sec 99.2/500 secs elapsed: 19.8% of time limit used
INFO 2014-03-01 03:09:27,749 [Thread-2]: 140000/32000000 requests finished: 0.4% complete at 1007.1 ops/sec 139.0/500 secs elapsed: 27.8% of time limit used
INFO 2014-03-01 03:09:30,670 [Thread-56]: 150000/32000000 requests finished: 0.5% complete at 1056.8 ops/sec 141.9/500 secs elapsed: 28.4% of time limit used
INFO 2014-03-01 03:09:33,729 [Thread-34]: 160000/32000000 requests finished: 0.5% complete at 1103.5 ops/sec 145.0/500 secs elapsed: 29.0% of time limit used
INFO 2014-03-01 03:09:36,751 [Thread-55]: 170000/32000000 requests finished: 0.5% complete at 1148.5 ops/sec 148.0/500 secs elapsed: 29.6% of time limit used
INFO 2014-03-01 03:09:39,646 [Thread-36]: 180000/32000000 requests finished: 0.6% complete at 1192.7 ops/sec 150.9/500 secs elapsed: 30.2% of time limit used
INFO 2014-03-01 03:09:42,632 [Thread-37]: 190000/32000000 requests finished: 0.6% complete at 1234.6 ops/sec 153.9/500 secs elapsed: 30.8% of time limit used
INFO 2014-03-01 03:09:46,486 [Thread-25]: 200000/32000000 requests finished: 0.6% complete at 1267.8 ops/sec 157.8/500 secs elapsed: 31.6% of time limit used
INFO 2014-03-01 03:09:50,064 [Thread-42]: 210000/32000000 requests finished: 0.7% complete at 1301.6 ops/sec 161.3/500 secs elapsed: 32.3% of time limit used
INFO 2014-03-01 03:09:52,943 [Thread-23]: 220000/32000000 requests finished: 0.7% complete at 1339.7 ops/sec 164.2/500 secs elapsed: 32.8% of time limit used
INFO 2014-03-01 03:09:56,294 [Thread-39]: 230000/32000000 requests finished: 0.7% complete at 1372.6 ops/sec 167.6/500 secs elapsed: 33.5% of time limit used
INFO 2014-03-01 03:09:59,258 [Thread-16]: 240000/32000000 requests finished: 0.8% complete at 1407.4 ops/sec 170.5/500 secs elapsed: 34.1% of time limit used
INFO 2014-03-01 03:10:02,362 [Thread-20]: 250000/32000000 requests finished: 0.8% complete at 1439.8 ops/sec 173.6/500 secs elapsed: 34.7% of time limit used
INFO 2014-03-01 03:10:05,799 [Thread-24]: 260000/32000000 requests finished: 0.8% complete at 1468.4 ops/sec 177.1/500 secs elapsed: 35.4% of time limit used
INFO 2014-03-01 03:10:08,650 [Thread-14]: 270000/32000000 requests finished: 0.8% complete at 1500.7 ops/sec 179.9/500 secs elapsed: 36.0% of time limit used
INFO 2014-03-01 03:10:11,859 [Thread-32]: 280000/32000000 requests finished: 0.9% complete at 1529.0 ops/sec 183.1/500 secs elapsed: 36.6% of time limit used
INFO 2014-03-01 03:10:15,299 [Thread-33]: 290000/32000000 requests finished: 0.9% complete at 1554.4 ops/sec 186.6/500 secs elapsed: 37.3% of time limit used
INFO 2014-03-01 03:10:18,384 [Thread-18]: 300000/32000000 requests finished: 0.9% complete at 1581.8 ops/sec 189.7/500 secs elapsed: 37.9% of time limit used
INFO 2014-03-01 03:10:21,883 [Thread-0]: 310000/32000000 requests finished: 1.0% complete at 1604.9 ops/sec 193.2/500 secs elapsed: 38.6% of time limit used
INFO 2014-03-01 03:10:25,012 [Thread-2]: 320000/32000000 requests finished: 1.0% complete at 1630.3 ops/sec 196.3/500 secs elapsed: 39.3% of time limit used
INFO 2014-03-01 03:10:28,296 [Thread-42]: 330000/32000000 requests finished: 1.0% complete at 1653.6 ops/sec 199.6/500 secs elapsed: 39.9% of time limit used
INFO 2014-03-01 03:10:31,464 [Thread-24]: 340000/32000000 requests finished: 1.1% complete at 1677.1 ops/sec 202.7/500 secs elapsed: 40.5% of time limit used
INFO 2014-03-01 03:10:35,772 [Thread-47]: 350000/32000000 requests finished: 1.1% complete at 1690.5 ops/sec 207.0/500 secs elapsed: 41.4% of time limit used
INFO 2014-03-01 03:10:39,866 [Thread-16]: 360000/32000000 requests finished: 1.1% complete at 1705.1 ops/sec 211.1/500 secs elapsed: 42.2% of time limit used
INFO 2014-03-01 03:10:43,280 [Thread-52]: 370000/32000000 requests finished: 1.2% complete at 1724.5 ops/sec 214.5/500 secs elapsed: 42.9% of time limit used
INFO 2014-03-01 03:10:47,289 [Thread-28]: 380000/32000000 requests finished: 1.2% complete at 1738.7 ops/sec 218.6/500 secs elapsed: 43.7% of time limit used
INFO 2014-03-01 03:10:50,774 [Thread-12]: 390000/32000000 requests finished: 1.2% complete at 1756.4 ops/sec 222.0/500 secs elapsed: 44.4% of time limit used
INFO 2014-03-01 03:10:53,951 [Thread-38]: 400000/32000000 requests finished: 1.3% complete at 1776.0 ops/sec 225.2/500 secs elapsed: 45.0% of time limit used
INFO 2014-03-01 03:10:57,271 [Thread-24]: 410000/32000000 requests finished: 1.3% complete at 1794.0 ops/sec 228.5/500 secs elapsed: 45.7% of time limit used
INFO 2014-03-01 03:11:00,964 [Thread-3]: 420000/32000000 requests finished: 1.3% complete at 1808.5 ops/sec 232.2/500 secs elapsed: 46.4% of time limit used
INFO 2014-03-01 03:11:05,955 [Thread-35]: 430000/32000000 requests finished: 1.3% complete at 1812.6 ops/sec 237.2/500 secs elapsed: 47.4% of time limit used
INFO 2014-03-01 03:11:10,310 [Thread-47]: 440000/32000000 requests finished: 1.4% complete at 1821.3 ops/sec 241.6/500 secs elapsed: 48.3% of time limit used
INFO 2014-03-01 03:11:13,719 [Thread-24]: 450000/32000000 requests finished: 1.4% complete at 1836.8 ops/sec 245.0/500 secs elapsed: 49.0% of time limit used
INFO 2014-03-01 03:11:17,329 [Thread-14]: 460000/32000000 requests finished: 1.4% complete at 1850.4 ops/sec 248.6/500 secs elapsed: 49.7% of time limit used
INFO 2014-03-01 03:11:21,498 [Thread-52]: 470000/32000000 requests finished: 1.5% complete at 1859.4 ops/sec 252.8/500 secs elapsed: 50.6% of time limit used
INFO 2014-03-01 03:11:26,049 [Thread-56]: 480000/32000000 requests finished: 1.5% complete at 1865.4 ops/sec 257.3/500 secs elapsed: 51.5% of time limit used
INFO 2014-03-01 03:11:29,697 [Thread-23]: 490000/32000000 requests finished: 1.5% complete at 1877.6 ops/sec 261.0/500 secs elapsed: 52.2% of time limit used
INFO 2014-03-01 03:11:33,425 [Thread-29]: 500000/32000000 requests finished: 1.6% complete at 1889.0 ops/sec 264.7/500 secs elapsed: 52.9% of time limit used
INFO 2014-03-01 03:11:37,311 [Thread-7]: 510000/32000000 requests finished: 1.6% complete at 1898.9 ops/sec 268.6/500 secs elapsed: 53.7% of time limit used
INFO 2014-03-01 03:11:40,258 [Thread-8]: 520000/32000000 requests finished: 1.6% complete at 1915.1 ops/sec 271.5/500 secs elapsed: 54.3% of time limit used
INFO 2014-03-01 03:11:44,636 [Thread-56]: 530000/32000000 requests finished: 1.7% complete at 1920.9 ops/sec 275.9/500 secs elapsed: 55.2% of time limit used
INFO 2014-03-01 03:11:48,749 [Thread-43]: 540000/32000000 requests finished: 1.7% complete at 1928.4 ops/sec 280.0/500 secs elapsed: 56.0% of time limit used
INFO 2014-03-01 03:11:52,131 [Thread-28]: 550000/32000000 requests finished: 1.7% complete at 1940.7 ops/sec 283.4/500 secs elapsed: 56.7% of time limit used
INFO 2014-03-01 03:11:56,377 [Thread-34]: 560000/32000000 requests finished: 1.8% complete at 1946.8 ops/sec 287.6/500 secs elapsed: 57.5% of time limit used
INFO 2014-03-01 03:12:02,662 [Thread-19]: 570000/32000000 requests finished: 1.8% complete at 1939.2 ops/sec 293.9/500 secs elapsed: 58.8% of time limit used
INFO 2014-03-01 03:12:05,847 [Thread-48]: 580000/32000000 requests finished: 1.8% complete at 1952.1 ops/sec 297.1/500 secs elapsed: 59.4% of time limit used
INFO 2014-03-01 03:12:09,225 [Thread-3]: 590000/32000000 requests finished: 1.8% complete at 1963.4 ops/sec 300.5/500 secs elapsed: 60.1% of time limit used
INFO 2014-03-01 03:12:14,156 [Thread-63]: 600000/32000000 requests finished: 1.9% complete at 1964.5 ops/sec 305.4/500 secs elapsed: 61.1% of time limit used
INFO 2014-03-01 03:12:18,503 [Thread-27]: 610000/32000000 requests finished: 1.9% complete at 1969.2 ops/sec 309.8/500 secs elapsed: 62.0% of time limit used
INFO 2014-03-01 03:12:22,005 [Thread-6]: 620000/32000000 requests finished: 1.9% complete at 1979.1 ops/sec 313.3/500 secs elapsed: 62.7% of time limit used
INFO 2014-03-01 03:12:26,997 [Thread-41]: 630000/32000000 requests finished: 2.0% complete at 1979.5 ops/sec 318.3/500 secs elapsed: 63.7% of time limit used
INFO 2014-03-01 03:12:30,521 [Thread-27]: 640000/32000000 requests finished: 2.0% complete at 1988.9 ops/sec 321.8/500 secs elapsed: 64.4% of time limit used
INFO 2014-03-01 03:12:33,519 [Thread-6]: 650000/32000000 requests finished: 2.0% complete at 2001.3 ops/sec 324.8/500 secs elapsed: 65.0% of time limit used
INFO 2014-03-01 03:12:37,781 [Thread-62]: 660000/32000000 requests finished: 2.1% complete at 2005.8 ops/sec 329.0/500 secs elapsed: 65.8% of time limit used
INFO 2014-03-01 03:12:41,603 [Thread-8]: 670000/32000000 requests finished: 2.1% complete at 2012.8 ops/sec 332.9/500 secs elapsed: 66.6% of time limit used
INFO 2014-03-01 03:12:45,602 [Thread-52]: 680000/32000000 requests finished: 2.1% complete at 2018.6 ops/sec 336.9/500 secs elapsed: 67.4% of time limit used
INFO 2014-03-01 03:12:49,497 [Thread-16]: 690000/32000000 requests finished: 2.2% complete at 2024.8 ops/sec 340.8/500 secs elapsed: 68.2% of time limit used
INFO 2014-03-01 03:12:56,546 [Thread-14]: 700000/32000000 requests finished: 2.2% complete at 2012.6 ops/sec 347.8/500 secs elapsed: 69.6% of time limit used
INFO 2014-03-01 03:13:01,116 [Thread-13]: 710000/32000000 requests finished: 2.2% complete at 2014.8 ops/sec 352.4/500 secs elapsed: 70.5% of time limit used
INFO 2014-03-01 03:13:04,372 [Thread-43]: 720000/32000000 requests finished: 2.3% complete at 2024.5 ops/sec 355.6/500 secs elapsed: 71.1% of time limit used
INFO 2014-03-01 03:13:07,451 [Thread-22]: 730000/32000000 requests finished: 2.3% complete at 2035.0 ops/sec 358.7/500 secs elapsed: 71.7% of time limit used
INFO 2014-03-01 03:13:11,637 [Thread-21]: 740000/32000000 requests finished: 2.3% complete at 2039.1 ops/sec 362.9/500 secs elapsed: 72.6% of time limit used
INFO 2014-03-01 03:13:16,036 [Thread-42]: 750000/32000000 requests finished: 2.3% complete at 2041.9 ops/sec 367.3/500 secs elapsed: 73.5% of time limit used
INFO 2014-03-01 03:13:20,466 [Thread-21]: 760000/32000000 requests finished: 2.4% complete at 2044.5 ops/sec 371.7/500 secs elapsed: 74.3% of time limit used
INFO 2014-03-01 03:13:25,395 [Thread-35]: 770000/32000000 requests finished: 2.4% complete at 2044.3 ops/sec 376.7/500 secs elapsed: 75.3% of time limit used
INFO 2014-03-01 03:13:31,428 [Thread-60]: 780000/32000000 requests finished: 2.4% complete at 2038.7 ops/sec 382.6/500 secs elapsed: 76.5% of time limit used
INFO 2014-03-01 03:13:39,779 [Thread-21]: 790000/32000000 requests finished: 2.5% complete at 2020.2 ops/sec 391.0/500 secs elapsed: 78.2% of time limit used
INFO 2014-03-01 03:13:42,034 [Thread-0]: Requester #0 12446/500000 requests done
INFO 2014-03-01 03:13:42,709 [Thread-38]: Requester #38 12576/500000 requests done
INFO 2014-03-01 03:13:42,710 [Thread-20]: Requester #20 13930/500000 requests done
INFO 2014-03-01 03:13:42,715 [Thread-49]: Requester #49 11716/500000 requests done
INFO 2014-03-01 03:13:42,716 [Thread-56]: Requester #56 12637/500000 requests done
INFO 2014-03-01 03:13:42,716 [Thread-19]: Requester #19 12876/500000 requests done
INFO 2014-03-01 03:13:42,719 [Thread-14]: Requester #14 13492/500000 requests done
INFO 2014-03-01 03:13:42,720 [Thread-35]: Requester #35 12040/500000 requests done
INFO 2014-03-01 03:13:42,721 [Thread-10]: Requester #10 12424/500000 requests done
INFO 2014-03-01 03:13:42,722 [Thread-32]: Requester #32 11840/500000 requests done
INFO 2014-03-01 03:13:42,724 [Thread-45]: Requester #45 12849/500000 requests done
INFO 2014-03-01 03:13:42,724 [Thread-17]: Requester #17 13796/500000 requests done
INFO 2014-03-01 03:13:42,726 [Thread-61]: Requester #61 13472/500000 requests done
INFO 2014-03-01 03:13:42,728 [Thread-6]: Requester #6 13341/500000 requests done
INFO 2014-03-01 03:13:42,730 [Thread-18]: Requester #18 13757/500000 requests done
INFO 2014-03-01 03:13:42,731 [Thread-4]: Requester #4 14079/500000 requests done
INFO 2014-03-01 03:13:42,731 [Thread-53]: Requester #53 10905/500000 requests done
INFO 2014-03-01 03:13:42,731 [Thread-9]: Requester #9 12384/500000 requests done
INFO 2014-03-01 03:13:42,732 [Thread-62]: Requester #62 13525/500000 requests done
INFO 2014-03-01 03:13:42,735 [Thread-24]: Requester #24 13314/500000 requests done
INFO 2014-03-01 03:13:42,737 [Thread-8]: Requester #8 11544/500000 requests done
INFO 2014-03-01 03:13:42,737 [Thread-21]: Requester #21 13405/500000 requests done
INFO 2014-03-01 03:13:42,737 [Thread-30]: Requester #30 13830/500000 requests done
INFO 2014-03-01 03:13:42,737 [Thread-42]: Requester #42 12322/500000 requests done
INFO 2014-03-01 03:13:42,737 [Thread-41]: Requester #41 12435/500000 requests done
INFO 2014-03-01 03:13:42,738 [Thread-48]: Requester #48 11024/500000 requests done
INFO 2014-03-01 03:13:42,739 [Thread-13]: Requester #13 12605/500000 requests done
INFO 2014-03-01 03:13:42,740 [Thread-54]: Requester #54 13831/500000 requests done
INFO 2014-03-01 03:13:42,757 [Thread-3]: Requester #3 12602/500000 requests done
INFO 2014-03-01 03:13:42,758 [Thread-40]: Requester #40 11075/500000 requests done
INFO 2014-03-01 03:13:42,758 [Thread-44]: Requester #44 10831/500000 requests done
INFO 2014-03-01 03:13:42,759 [Thread-27]: Requester #27 11580/500000 requests done
INFO 2014-03-01 03:13:42,761 [Thread-63]: Requester #63 13601/500000 requests done
INFO 2014-03-01 03:13:42,762 [Thread-58]: Requester #58 12428/500000 requests done
INFO 2014-03-01 03:13:42,764 [Thread-52]: Requester #52 11610/500000 requests done
INFO 2014-03-01 03:13:42,765 [Thread-15]: Requester #15 13378/500000 requests done
INFO 2014-03-01 03:13:42,776 [Thread-50]: Requester #50 13724/500000 requests done
INFO 2014-03-01 03:13:42,781 [Thread-11]: Requester #11 13694/500000 requests done
INFO 2014-03-01 03:13:42,781 [Thread-55]: Requester #55 12022/500000 requests done
INFO 2014-03-01 03:13:42,782 [Thread-5]: Requester #5 13344/500000 requests done
INFO 2014-03-01 03:13:42,784 [Thread-59]: Requester #59 10769/500000 requests done
INFO 2014-03-01 03:13:42,741 [Thread-39]: Requester #39 13674/500000 requests done
INFO 2014-03-01 03:13:42,748 [Thread-1]: Requester #1 11244/500000 requests done
INFO 2014-03-01 03:13:42,742 [Thread-12]: Requester #12 11382/500000 requests done
INFO 2014-03-01 03:13:42,836 [Thread-25]: Requester #25 13098/500000 requests done
INFO 2014-03-01 03:13:42,782 [Thread-33]: Requester #33 13363/500000 requests done
INFO 2014-03-01 03:13:42,762 [Thread-36]: Requester #36 13260/500000 requests done
INFO 2014-03-01 03:13:42,840 [Thread-46]: Requester #46 13528/500000 requests done
INFO 2014-03-01 03:13:42,845 [Thread-2]: Requester #2 12873/500000 requests done
INFO 2014-03-01 03:13:42,847 [Thread-22]: Requester #22 8979/500000 requests done
INFO 2014-03-01 03:13:42,848 [Thread-7]: Requester #7 10857/500000 requests done
INFO 2014-03-01 03:13:42,855 [Thread-28]: Requester #28 12817/500000 requests done
INFO 2014-03-01 03:13:42,857 [Thread-43]: Requester #43 13711/500000 requests done
INFO 2014-03-01 03:13:43,204 [Thread-57]: Requester #57 11460/500000 requests done
INFO 2014-03-01 03:13:43,447 [Thread-43]: 800000/32000000 requests finished: 2.5% complete at 2026.8 ops/sec 394.7/500 secs elapsed: 78.9% of time limit used
INFO 2014-03-01 03:13:43,458 [Thread-16]: Requester #16 13407/500000 requests done
INFO 2014-03-01 03:13:43,724 [Thread-34]: Requester #34 13165/500000 requests done
INFO 2014-03-01 03:13:44,052 [Thread-31]: Requester #31 13463/500000 requests done
INFO 2014-03-01 03:13:44,110 [Thread-47]: Requester #47 13871/500000 requests done
INFO 2014-03-01 03:13:44,662 [Thread-26]: Requester #26 12751/500000 requests done
INFO 2014-03-01 03:13:44,712 [Thread-37]: Requester #37 13309/500000 requests done
INFO 2014-03-01 03:13:45,061 [Thread-23]: Requester #23 12515/500000 requests done
INFO 2014-03-01 03:13:45,431 [Thread-51]: Requester #51 12326/500000 requests done
INFO 2014-03-01 03:13:47,457 [Thread-60]: Requester #60 11471/500000 requests done
INFO 2014-03-01 03:13:47,884 [Thread-55]: 810000/32000000 requests finished: 2.5% complete at 2029.3 ops/sec 399.2/500 secs elapsed: 79.8% of time limit used
INFO 2014-03-01 03:13:49,987 [Thread-29]: Requester #29 10665/500000 requests done
INFO 2014-03-01 03:13:53,249 [Thread-15]: 820000/32000000 requests finished: 2.6% complete at 2027.1 ops/sec 404.5/500 secs elapsed: 80.9% of time limit used
INFO 2014-03-01 03:13:57,632 [Thread-20]: 830000/32000000 requests finished: 2.6% complete at 2029.8 ops/sec 408.9/500 secs elapsed: 81.8% of time limit used
INFO 2014-03-01 03:14:02,561 [Thread-19]: 840000/32000000 requests finished: 2.6% complete at 2029.8 ops/sec 413.8/500 secs elapsed: 82.8% of time limit used
INFO 2014-03-01 03:14:07,967 [Thread-25]: 850000/32000000 requests finished: 2.7% complete at 2027.5 ops/sec 419.2/500 secs elapsed: 83.8% of time limit used
INFO 2014-03-01 03:14:11,910 [Thread-36]: 860000/32000000 requests finished: 2.7% complete at 2032.2 ops/sec 423.2/500 secs elapsed: 84.6% of time limit used
INFO 2014-03-01 03:14:16,710 [Thread-23]: 870000/32000000 requests finished: 2.7% complete at 2032.8 ops/sec 428.0/500 secs elapsed: 85.6% of time limit used
INFO 2014-03-01 03:14:20,585 [Thread-27]: 880000/32000000 requests finished: 2.8% complete at 2037.7 ops/sec 431.9/500 secs elapsed: 86.4% of time limit used
INFO 2014-03-01 03:14:26,370 [Thread-13]: 890000/32000000 requests finished: 2.8% complete at 2033.6 ops/sec 437.6/500 secs elapsed: 87.5% of time limit used
INFO 2014-03-01 03:14:31,349 [Thread-26]: 900000/32000000 requests finished: 2.8% complete at 2033.4 ops/sec 442.6/500 secs elapsed: 88.5% of time limit used
INFO 2014-03-01 03:14:34,560 [Thread-43]: 910000/32000000 requests finished: 2.8% complete at 2041.1 ops/sec 445.8/500 secs elapsed: 89.2% of time limit used
INFO 2014-03-01 03:14:38,566 [Thread-57]: 920000/32000000 requests finished: 2.9% complete at 2045.2 ops/sec 449.8/500 secs elapsed: 90.0% of time limit used
INFO 2014-03-01 03:14:42,314 [Thread-30]: 930000/32000000 requests finished: 2.9% complete at 2050.3 ops/sec 453.6/500 secs elapsed: 90.7% of time limit used
INFO 2014-03-01 03:14:46,913 [Thread-62]: 940000/32000000 requests finished: 2.9% complete at 2051.6 ops/sec 458.2/500 secs elapsed: 91.6% of time limit used
INFO 2014-03-01 03:14:53,034 [Thread-43]: 950000/32000000 requests finished: 3.0% complete at 2046.1 ops/sec 464.3/500 secs elapsed: 92.9% of time limit used
INFO 2014-03-01 03:14:58,593 [Thread-28]: 960000/32000000 requests finished: 3.0% complete at 2043.1 ops/sec 469.9/500 secs elapsed: 94.0% of time limit used
INFO 2014-03-01 03:15:04,102 [Thread-63]: 970000/32000000 requests finished: 3.0% complete at 2040.5 ops/sec 475.4/500 secs elapsed: 95.1% of time limit used
INFO 2014-03-01 03:15:07,288 [Thread-22]: 980000/32000000 requests finished: 3.1% complete at 2047.8 ops/sec 478.6/500 secs elapsed: 95.7% of time limit used
INFO 2014-03-01 03:15:11,671 [Thread-11]: 990000/32000000 requests finished: 3.1% complete at 2049.9 ops/sec 482.9/500 secs elapsed: 96.6% of time limit used
INFO 2014-03-01 03:15:16,063 [Thread-56]: 1000000/32000000 requests finished: 3.1% complete at 2052.0 ops/sec 487.3/500 secs elapsed: 97.5% of time limit used
INFO 2014-03-01 03:15:20,357 [Thread-28]: 1010000/32000000 requests finished: 3.2% complete at 2054.4 ops/sec 491.6/500 secs elapsed: 98.3% of time limit used
INFO 2014-03-01 03:15:25,229 [Thread-25]: 1020000/32000000 requests finished: 3.2% complete at 2054.4 ops/sec 496.5/500 secs elapsed: 99.3% of time limit used
INFO 2014-03-01 03:15:30,506 [Thread-15]: 1030000/32000000 requests finished: 3.2% complete at 2052.7 ops/sec 501.8/500 secs elapsed: 100.4% of time limit used
INFO 2014-03-01 03:15:35,309 [Thread-27]: 1040000/32000000 requests finished: 3.3% complete at 2053.0 ops/sec 506.6/500 secs elapsed: 101.3% of time limit used
INFO 2014-03-01 03:15:40,755 [Thread-30]: 1050000/32000000 requests finished: 3.3% complete at 2050.7 ops/sec 512.0/500 secs elapsed: 102.4% of time limit used
INFO 2014-03-01 03:15:44,575 [Thread-24]: 1060000/32000000 requests finished: 3.3% complete at 2054.9 ops/sec 515.8/500 secs elapsed: 103.2% of time limit used
INFO 2014-03-01 03:15:48,399 [Thread-27]: 1070000/32000000 requests finished: 3.3% complete at 2059.0 ops/sec 519.7/500 secs elapsed: 103.9% of time limit used
INFO 2014-03-01 03:15:52,507 [Thread-35]: 1080000/32000000 requests finished: 3.4% complete at 2061.9 ops/sec 523.8/500 secs elapsed: 104.8% of time limit used
INFO 2014-03-01 03:15:56,515 [Thread-3]: 1090000/32000000 requests finished: 3.4% complete at 2065.2 ops/sec 527.8/500 secs elapsed: 105.6% of time limit used
INFO 2014-03-01 03:16:01,703 [Thread-39]: 1100000/32000000 requests finished: 3.4% complete at 2063.9 ops/sec 533.0/500 secs elapsed: 106.6% of time limit used
INFO 2014-03-01 03:16:07,134 [Thread-39]: 1110000/32000000 requests finished: 3.5% complete at 2061.6 ops/sec 538.4/500 secs elapsed: 107.7% of time limit used
INFO 2014-03-01 03:16:12,196 [Thread-57]: 1120000/32000000 requests finished: 3.5% complete at 2060.8 ops/sec 543.5/500 secs elapsed: 108.7% of time limit used
INFO 2014-03-01 03:16:16,161 [Thread-49]: 1130000/32000000 requests finished: 3.5% complete at 2064.2 ops/sec 547.4/500 secs elapsed: 109.5% of time limit used
INFO 2014-03-01 03:16:21,767 [Thread-59]: 1140000/32000000 requests finished: 3.6% complete at 2061.3 ops/sec 553.0/500 secs elapsed: 110.6% of time limit used
INFO 2014-03-01 03:16:25,762 [Thread-13]: 1150000/32000000 requests finished: 3.6% complete at 2064.5 ops/sec 557.0/500 secs elapsed: 111.4% of time limit used
INFO 2014-03-01 03:16:30,179 [Thread-38]: 1160000/32000000 requests finished: 3.6% complete at 2066.1 ops/sec 561.4/500 secs elapsed: 112.3% of time limit used
INFO 2014-03-01 03:16:36,366 [Thread-24]: 1170000/32000000 requests finished: 3.7% complete at 2061.2 ops/sec 567.6/500 secs elapsed: 113.5% of time limit used
INFO 2014-03-01 03:16:40,669 [Thread-63]: 1180000/32000000 requests finished: 3.7% complete at 2063.2 ops/sec 571.9/500 secs elapsed: 114.4% of time limit used
INFO 2014-03-01 03:16:46,054 [Thread-27]: 1190000/32000000 requests finished: 3.7% complete at 2061.2 ops/sec 577.3/500 secs elapsed: 115.5% of time limit used
INFO 2014-03-01 03:16:51,287 [Thread-32]: 1200000/32000000 requests finished: 3.8% complete at 2059.9 ops/sec 582.6/500 secs elapsed: 116.5% of time limit used
INFO 2014-03-01 03:16:56,297 [Thread-62]: 1210000/32000000 requests finished: 3.8% complete at 2059.3 ops/sec 587.6/500 secs elapsed: 117.5% of time limit used
INFO 2014-03-01 03:17:01,089 [Thread-54]: 1220000/32000000 requests finished: 3.8% complete at 2059.6 ops/sec 592.4/500 secs elapsed: 118.5% of time limit used
INFO 2014-03-01 03:17:02,833 [Thread-62]: Requester #62: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,833 [Thread-39]: Requester #39: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,834 [Thread-18]: Requester #18: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,834 [Thread-35]: Requester #35: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,834 [Thread-47]: Requester #47: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,834 [Thread-20]: Requester #20: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,833 [Thread-37]: Requester #37: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,835 [Thread-36]: Requester #36: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,835 [Thread-46]: Requester #46: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,836 [Thread-5]: Requester #5: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,836 [Thread-27]: Requester #27: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,835 [Thread-17]: Requester #17: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,837 [Thread-12]: Requester #12: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,837 [Thread-50]: Requester #50: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,834 [Thread-7]: Requester #7: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,838 [Thread-52]: Requester #52: time limit of 500s elapsed, shutting down.
INFO 2014-03-01 03:17:02,834 [Thread-54]: Requester #54: time limit of 500s elapsed, shutting down.
